,in_len,out_len,hidden_size,lstm_layers,num_attention_heads,dropout,hidden_continuous_size,batch_size,full_attention,lr,RMSE,MAE,MAPE
87,4,25,17,1,8,0.14302345179700324,10,256,True,0.0014444724772869366,0.02657954767346382,0.017669847,3.092445805668831
88,29,23,10,2,5,0.180061417059107,8,128,True,0.0015708348648004133,0.02681088261306286,0.018230245,3.2116159796714783
89,20,27,23,1,7,0.16818685517600024,10,32,False,0.0034412445816597685,0.028480829671025276,0.020474877,3.564974293112755
90,12,30,12,1,8,0.09508122490047043,7,256,True,0.0011991548165823243,0.02666725590825081,0.017884431,3.1324639916419983
91,31,26,16,1,8,0.14141091315128185,10,128,True,0.0010917262744203065,0.026460690423846245,0.017605413,3.086002916097641
92,15,25,16,1,8,0.15205906607459135,10,128,True,0.001078445095977531,0.026444898918271065,0.01753815,3.0718347057700157
93,30,25,15,1,8,0.15148181162102908,10,128,True,0.0010017910908558434,0.026602422818541527,0.017648723,3.091481886804104
94,27,21,17,1,8,0.13627986030366204,10,128,True,0.0013111400315830644,0.026538508012890816,0.01757619,3.0761675909161568
95,16,28,8,1,5,0.16118615797028835,10,128,True,0.0011994354332774547,0.02739039435982704,0.018982807,3.3546946942806244
96,14,27,18,1,8,0.28642160064172667,10,128,True,0.0010611250119470967,0.026773972436785698,0.017804967,3.0988791957497597
97,4,12,16,1,8,0.11725784221711683,10,64,True,0.004727891075892624,0.02691475860774517,0.018267803,3.210948035120964
98,25,23,15,3,7,0.22738303291650003,8,256,True,0.0030736857847349134,0.026547033339738846,0.017924046,3.151112049818039
99,17,22,14,1,8,0.19258895009339777,6,128,False,0.0014681401135149862,0.027022628113627434,0.018594261,3.276052698493004
