,in_len,out_len,hidden_size,lstm_layers,num_attention_heads,dropout,hidden_continuous_size,batch_size,full_attention,lr,RMSE,MAE,MAPE
74,15,10,17,3,8,0.2837888310124769,6,256,True,0.0041246935186807915,0.026787303388118744,0.018082744,3.147394210100174
75,19,17,12,3,7,0.2610476512616918,6,256,True,0.004468110564647556,0.027592511847615242,0.018367937,3.188921883702278
76,18,20,29,3,7,0.29035651164115694,6,32,True,0.00394267404716261,0.03343633934855461,0.02006782,3.4528814256191254
77,23,15,13,3,8,0.27409201634254005,7,256,True,0.004348172087138021,0.026387056335806847,0.017717471,3.110142797231674
78,26,14,19,3,8,0.28741659588587154,6,256,True,0.004563490611147055,0.02631969563663006,0.017583892,3.0760638415813446
79,22,16,16,3,7,0.24939159761081658,6,256,True,0.0033580166410801535,0.02674105204641819,0.0179104,3.138139471411705
80,15,12,14,3,8,0.2643663798713303,6,256,True,0.004863112890113703,0.026555828750133514,0.017787203,3.1080488115549088
81,18,13,15,3,8,0.29123010031688185,6,256,True,0.004211566480545734,0.02631460316479206,0.017430913,3.0432933941483498
82,17,13,15,3,8,0.2796784203181677,6,256,True,0.004175547091146088,0.026435619220137596,0.017463319,3.0395638197660446
83,21,11,14,3,8,0.29174784803860165,6,256,True,0.004039003464937754,0.0263146311044693,0.017452067,3.0507413670420647
84,21,10,14,3,8,0.2733270823832953,7,256,True,0.0040576216381553775,0.027019131928682327,0.018222928,3.19339781999588
85,20,9,12,3,8,0.28686545655899226,6,256,True,0.004402131844023472,0.02707425132393837,0.017971562,3.1440801918506622
86,19,11,16,2,7,0.29814925918976337,6,32,True,0.0037307441092819995,0.028599340468645096,0.018984143,3.3093225210905075
87,16,18,20,3,8,0.2590347365193876,6,256,True,0.003848381680789146,0.026844408363103867,0.017818097,3.1086301431059837
88,22,16,17,3,8,0.23385188963133546,6,64,True,0.0036355693802697935,0.02789517119526863,0.019297866,3.379836678504944
89,21,7,11,3,7,0.26789369932888113,6,256,True,0.004030570385723754,0.026698166504502296,0.01773748,3.0828120186924934
90,19,14,23,3,8,0.28122020006840737,7,256,True,0.004751031793619283,0.02661506086587906,0.017598545,3.0624398961663246
91,18,14,15,3,8,0.2921845312316473,6,256,True,0.004245735672575556,0.026321938261389732,0.017430816,3.043842501938343
92,24,12,13,3,8,0.2921566069191441,6,256,True,0.004631627730191648,0.02654266729950905,0.017921433,3.1456876546144485
93,16,13,14,3,8,0.2697042527134089,6,256,True,0.004310962916551287,0.026456760242581367,0.01754584,3.0562225729227066
94,18,17,18,3,8,0.2995022399021836,6,256,True,0.00411193413795218,0.02645464614033699,0.017866282,3.1396016478538513
95,20,15,16,3,8,0.2851108302140644,6,256,True,0.004454597679789953,0.02696114405989647,0.018333992,3.2115206122398376
96,17,11,15,3,8,0.27710416264798904,6,256,True,0.003831813213268665,0.026322972029447556,0.017422264,3.040415793657303
97,19,19,15,3,8,0.2902924533262202,6,256,True,0.003948119013994622,0.026319334283471107,0.017406145,3.0369941145181656
98,21,21,14,2,7,0.2493084245389991,6,32,True,0.004533654285506401,0.03156430646777153,0.020090785,3.485400974750519
99,24,9,13,3,8,0.28224127160706364,6,64,True,0.004251412587691529,0.02796502225100994,0.019085534,3.3091258257627487
