,in_len,out_len,hidden_size,lstm_layers,num_attention_heads,dropout,hidden_continuous_size,batch_size,full_attention,lr,RMSE,MAE,MAPE
43,10,23,24,3,5,0.2856052713454143,8,128,True,0.002470169327944108,0.02652069181203842,0.017600011,3.095133788883686
44,9,23,24,3,4,0.2910633524523335,9,128,True,0.00239785017022989,0.026463618502020836,0.017545901,3.0767224729061127
45,6,26,29,3,3,0.2715751380141796,10,128,True,0.0020030791688174874,0.0269663967192173,0.01814804,3.1787287443876266
46,9,21,25,3,4,0.2984405953177515,9,128,True,0.0037949805085696546,0.028191477060317993,0.020250173,3.5847287625074387
47,3,24,14,3,4,0.24492970025255423,9,128,True,0.0023291332152494642,0.026461586356163025,0.017602812,3.081320598721504
48,3,31,14,1,4,0.24102303224963767,9,128,True,0.0016160739484447142,0.027048692107200623,0.018281933,3.2058648765087128
49,1,24,21,3,3,0.28324560664839676,9,64,True,0.0024781504639001506,0.026374785229563713,0.0176239,3.0818209052085876
50,1,24,21,3,2,0.2460638154973394,10,64,True,0.0019122797405459946,0.02686433494091034,0.01795173,3.128362074494362
51,3,28,23,3,3,0.29039914539199563,9,64,True,0.0023835101892047887,0.026712920516729355,0.017771726,3.096352517604828
52,4,24,29,3,3,0.27378186359808265,9,64,True,0.0027085859510118703,0.02843586541712284,0.020080881,3.5559020936489105
53,2,16,21,3,4,0.2849165247921784,9,64,True,0.0022569989990102947,0.02702444978058338,0.017874653,3.1103894114494324
54,5,20,27,3,2,0.2694805669876305,9,32,True,0.002329568579098798,0.0357314758002758,0.02601392,4.619934782385826
55,6,26,9,3,4,0.24761084325332605,9,128,True,0.002831160772829716,0.027116073295474052,0.01851583,3.2574333250522614
56,14,19,15,3,3,0.22498296922830255,10,64,True,0.0025716236019907497,0.059058140963315964,0.030334938,5.298032984137535
57,4,14,19,1,4,0.28175149071050937,9,128,True,0.004474747759862794,0.026567764580249786,0.017846327,3.1164562329649925
58,2,24,13,3,3,0.2538978198366075,10,128,True,0.004993827070310708,0.02690361998975277,0.018013898,3.1592871993780136
59,7,29,22,3,4,0.04840869606041599,9,64,True,0.001704653309543382,0.02785036712884903,0.019226918,3.393280878663063
60,12,9,25,2,3,0.19170393524244828,8,256,True,0.004803527999819708,0.026452332735061646,0.017530737,3.0647549778223038
61,12,9,24,2,3,0.19513741987668695,8,256,True,0.0047443176601119595,0.026873033493757248,0.018250741,3.213740512728691
62,10,9,25,2,2,0.1582714380634869,8,256,True,0.004798167820433875,0.027025533840060234,0.018064978,3.1399231404066086
63,14,10,26,2,3,0.23621504531025536,8,256,True,0.002125982203123118,0.026712169870734215,0.017829102,3.129415214061737
64,12,7,20,2,5,0.19552091914487413,9,256,True,0.004288887256392024,0.026795487850904465,0.017741991,3.0958203598856926
65,9,26,23,2,4,0.21758392032431778,8,256,False,0.004405596359608359,0.02697896771132946,0.018420264,3.240605443716049
66,17,13,30,2,2,0.17485319957889991,9,32,True,0.004619633582490693,0.027893777936697006,0.018730074,3.250623121857643
67,14,23,16,3,3,0.13521803123280737,8,128,False,0.003083963820680337,0.02983197011053562,0.020415487,3.5747595131397247
68,19,21,9,2,5,0.29175116796369327,7,256,True,0.00487412715284032,0.027409516274929047,0.019211514,3.3929336816072464
69,29,17,27,1,4,0.26429025970745496,6,128,True,0.0012781141031595724,0.02707713469862938,0.018833153,3.3261559903621674
70,9,27,18,3,4,0.2761180300423381,9,256,False,0.0034223234468180944,0.026708977296948433,0.017839873,3.1056733801960945
71,7,22,12,3,6,0.25438398399842016,8,128,True,0.0027672042701339223,0.02727309986948967,0.01894869,3.3448930829763412
72,2,21,11,3,6,0.26485008548969546,8,128,True,0.002416431664826046,0.0272044874727726,0.018799312,3.3159516751766205
73,11,25,8,3,6,0.24040460014018358,8,128,True,0.0039369234894798604,0.027071775868535042,0.018425291,3.2477714121341705
74,16,23,13,3,5,0.29063451535383483,8,128,True,0.002117843567622085,0.026524489745497704,0.017680265,3.1065141782164574
75,13,19,10,3,6,0.2997332371834479,7,128,True,0.0033772575648123495,0.026491038501262665,0.017515246,3.0551988631486893
76,15,18,10,3,7,0.27812044986090434,7,128,True,0.003429513409825377,0.027658697217702866,0.019464685,3.4369874745607376
77,13,15,26,2,5,0.29799884104660346,7,128,False,0.004162764544275379,0.02631525695323944,0.017447772,3.0524814501404762
78,12,14,28,2,5,0.17150969690671664,7,256,False,0.004055089084267904,0.02713344804942608,0.018268494,3.1760111451148987
79,11,15,24,2,5,0.10976243007955008,7,128,False,0.0036878590906047736,0.027522075921297073,0.018612169,3.2472070306539536
80,4,13,26,2,4,0.28968593968036876,6,64,False,0.004679177488212267,0.02914254739880562,0.020917984,3.7129778414964676
81,13,16,32,2,5,0.2814117916203938,7,128,False,0.0042232044698781125,0.027820739895105362,0.018522836,3.245621919631958
82,14,18,25,2,6,0.2976561284507842,7,128,False,0.003137166084557574,0.02642296813428402,0.017544262,3.066614083945751
83,16,10,25,2,6,0.26935009724698056,7,128,False,0.002666239983839685,0.026626501232385635,0.017812377,3.100454807281494
84,14,16,22,2,3,0.2939096517583174,7,128,False,0.004513102883317063,0.029075147584080696,0.020415045,3.6095496267080307
85,18,18,24,2,5,0.2864204300443011,7,128,False,0.0030983665268769873,0.026750924065709114,0.018051824,3.173922747373581
86,1,12,27,2,5,0.27576176961652565,6,128,False,0.002484209850026899,0.028015686199069023,0.019914428,3.5269562155008316
87,10,15,23,2,8,0.29883674286755774,7,32,False,0.004855080898890099,0.027371680364012718,0.018530216,3.2295122742652893
88,15,8,25,2,4,0.2496855859814134,9,128,False,0.002236940619967584,0.02994685247540474,0.021479478,3.7013139575719833
89,12,11,26,2,6,0.2626529268330174,8,64,False,0.003206831508323914,0.02862928993999958,0.019999156,3.5358835011720657
90,13,24,28,1,4,0.21475644532157231,9,256,False,0.0019780469567150395,0.026569582521915436,0.01786535,3.136380761861801
91,13,18,9,3,6,0.2998504738215395,7,128,True,0.0033236360488408637,0.02693256363272667,0.017745651,3.108985349535942
92,14,20,10,3,6,0.28434227559783276,7,128,True,0.003526085648175084,0.026393365114927292,0.017434828,3.0533960089087486
93,16,16,12,3,7,0.2697694531132828,7,128,True,0.0036188422889381292,0.027023833245038986,0.018164217,3.1992312520742416
94,14,20,21,3,6,0.28470762716326786,7,128,True,0.003857313814576836,0.02689029648900032,0.017917784,3.1314171850681305
95,5,14,28,3,5,0.2790931289012184,7,128,True,0.0034918184863848224,0.026423180475831032,0.017795764,3.1292520463466644
96,5,17,28,3,5,0.23088092179734823,7,128,True,0.0035175680266646835,0.02638641744852066,0.017624972,3.076157160103321
97,5,17,28,3,5,0.25853152667794044,7,128,True,0.00355412708978249,0.026376256719231606,0.017654996,3.078763373196125
98,5,14,30,3,5,0.23135534261725763,7,128,True,0.0035179629893162846,0.026504121720790863,0.017587503,3.0634308233857155
99,5,17,28,3,5,0.2526544081519199,7,128,True,0.0037063377645676055,0.026357730850577354,0.017615674,3.074479103088379
