,in_len,out_len,hidden_size,lstm_layers,num_attention_heads,dropout,hidden_continuous_size,batch_size,full_attention,lr,RMSE,MAE,MAPE
34,16,17,15,2,6,0.26338279086797006,10,128,True,0.0025271556742761676,0.02688748575747013,0.01787765,3.1119901686906815
35,26,9,12,3,7,0.17577049996171226,10,32,False,0.004165390296258997,0.028682537376880646,0.019727744,3.4393563866615295
36,25,11,9,2,2,0.2927936036750568,8,128,True,0.003091625656962481,0.0267642829567194,0.018078387,3.182344511151314
37,28,1,13,3,6,0.03773837544845515,9,64,False,0.003398584471443704,0.026579778641462326,0.01770972,3.0945071950554848
38,30,22,16,1,5,0.19810225049688274,6,256,True,0.0021808726770762526,0.026750514283776283,0.018012967,3.1658414751291275
39,21,26,11,2,8,0.23243258351339335,8,128,False,0.0027980491809806813,0.026566313579678535,0.017592667,3.076583333313465
40,21,27,11,2,8,0.2516422914997494,8,128,True,0.0027832378171594075,0.026542823761701584,0.017594893,3.0793892219662666
41,22,28,9,2,8,0.23066958046046565,8,128,True,0.0028260726872527814,0.026515746489167213,0.017659212,3.0964352190494537
42,23,29,8,2,8,0.25621598371072535,8,128,True,0.0026836500084436075,0.026479702442884445,0.01753917,3.074660524725914
43,22,29,9,2,8,0.2857915445085282,8,128,True,0.0026145555896681305,0.02663690410554409,0.017919285,3.1502995640039444
44,27,30,11,2,8,0.26576154703025734,9,128,True,0.002352995862187043,0.0271799024194479,0.018379223,3.1841136515140533
45,19,28,8,2,8,0.20545974421362567,8,128,True,0.002895572043517179,0.026495561003684998,0.017539911,3.0697306618094444
46,19,28,8,2,8,0.2080226941778754,8,64,True,0.003218511850257931,0.02718811295926571,0.019018775,3.3309206366539
47,24,31,9,2,8,0.2340069834802624,9,128,True,0.0019389119022929027,0.026386907324194908,0.01752905,3.0709315091371536
48,24,31,13,2,4,0.1945826462560709,9,128,True,0.0020313134916288265,0.026539601385593414,0.01781956,3.1321462243795395
49,25,29,9,2,8,0.2359863210915447,10,32,True,0.0017627587484578705,0.02704373374581337,0.018033622,3.146863356232643
50,23,31,25,2,8,0.21638424966755282,9,128,True,0.0011986124896271298,0.027076834812760353,0.018751992,3.3074595034122467
51,19,26,8,2,7,0.23702051001426505,8,128,True,0.002929604125435031,0.026360992342233658,0.01738455,3.036084771156311
52,19,25,9,2,8,0.22111882220154985,8,128,True,0.002940406731370867,0.026563921943306923,0.017728772,3.1110210344195366
53,22,28,8,2,7,0.2369200576528339,8,128,True,0.0026295233447477615,0.026385372504591942,0.017409885,3.0388619750738144
54,20,26,8,2,7,0.2393057926738263,9,128,True,0.0014852469358317016,0.026774248108267784,0.018159814,3.1963035464286804
55,18,28,10,2,7,0.1861353000926282,8,128,True,0.0023823381299208843,0.02664322778582573,0.01784697,3.1323980540037155
56,29,30,8,2,7,0.16076578816480253,9,256,True,0.0026813436080693554,0.02694367803633213,0.018296452,3.2176513224840164
57,26,24,11,2,6,0.20843517662636343,8,128,True,0.0020987211160261843,0.02651660144329071,0.017562114,3.0612675473093987
58,22,30,10,2,8,0.2555534923366588,9,128,True,0.002981983272147684,0.027090605348348618,0.01809259,3.1415753066539764
59,20,26,8,3,7,0.2692559438485048,8,64,True,0.003100253087857515,0.02657775580883026,0.017778743,3.1218577176332474
60,17,24,12,2,7,0.2477351947284123,10,128,True,0.0033465191334349246,0.026850707828998566,0.017864615,3.1268641352653503
61,24,28,9,2,8,0.23169995624403625,8,128,True,0.0026671113070416046,0.026929939165711403,0.018437283,3.249010443687439
62,22,28,9,2,8,0.22348063279741068,8,128,True,0.002420472317173929,0.026518801227211952,0.017681362,3.1010234728455544
63,23,31,10,2,8,0.237444369278622,8,128,True,0.0028863365065453224,0.026387140154838562,0.01740571,3.039794974029064
64,25,31,10,2,8,0.26001889562520325,8,128,True,0.00184850884568206,0.02635137364268303,0.017436603,3.0532870441675186
65,25,30,11,2,7,0.27745571437683303,7,128,True,0.0018092423821905452,0.0266586784273386,0.017755428,3.111257776618004
66,27,31,10,2,7,0.2582835933502855,8,128,True,0.0014528667563059787,0.026581784710288048,0.017592464,3.0745748430490494
67,26,31,14,2,8,0.24101631367639306,8,32,True,0.001996909090254749,0.0266497191041708,0.017977793,3.154725953936577
68,4,30,13,2,3,0.26727375168708584,9,128,True,0.0022918428911828793,0.026399623602628708,0.017432842,3.0483396723866463
69,1,30,13,2,3,0.27304541197095733,9,256,True,0.0016232546364075193,0.026579122990369797,0.017851694,3.1369395554065704
70,3,29,15,3,6,0.28625211291269087,9,128,True,0.002300101670846501,0.027559570968151093,0.018635327,3.22565957903862
71,23,29,10,2,3,0.2550911618049657,9,128,True,0.0025373369974049736,0.02650163695216179,0.017554503,3.0730735510587692
72,24,27,12,2,2,0.24848483583937075,8,128,True,0.0022380019841898788,0.026637917384505272,0.018005436,3.16925086081028
73,21,31,11,2,5,0.2656458760093256,8,128,True,0.0019657228901834535,0.02666284330189228,0.01767459,3.0912384390830994
74,23,29,10,2,4,0.21624745574741833,9,128,True,0.0021359726220222955,0.02651338465511799,0.017570423,3.0688606202602386
75,25,26,9,2,8,0.24040355438960437,8,128,True,0.0024685025099602325,0.026609526947140694,0.017885983,3.1432069838047028
76,20,30,13,2,5,0.29435010718344484,7,128,True,0.001886852583747768,0.027178622782230377,0.018520763,3.2621540129184723
77,15,31,18,2,7,0.28245100682530994,9,128,True,0.0016066114769767471,0.026528673246502876,0.017566148,3.0805330723524094
78,27,27,29,2,3,0.2610687322473739,8,64,True,0.004962751828829692,0.026903904974460602,0.01843301,3.2492950558662415
79,4,25,8,2,6,0.2709261018936281,9,128,True,0.0027094223015853686,0.026590736582875252,0.017605763,3.083285316824913
80,21,23,12,3,8,0.25106717711016663,10,32,True,0.003118099828919243,0.032855939120054245,0.021246832,3.717794641852379
81,18,29,8,2,8,0.20872360836061846,8,128,True,0.002897051157579131,0.026510942727327347,0.01755429,3.075622580945492
82,19,28,8,2,8,0.23084326186408094,8,128,True,0.002568553428377683,0.026577357202768326,0.017747797,3.1172918155789375
83,22,30,9,2,8,0.2448965709214482,8,128,True,0.002865147777079423,0.026945389807224274,0.018463414,3.25411856174469
84,24,27,10,2,8,0.2211331746206261,8,128,True,0.0030308293565711993,0.026421014219522476,0.017496051,3.0655618757009506
85,8,27,11,2,7,0.22402521610013723,8,128,True,0.00348401342017084,0.026614345610141754,0.01779396,3.1253349035978317
86,24,20,10,2,8,0.23636457546237225,8,128,True,0.0017478486836024253,0.026391757652163506,0.0174455,3.057238459587097
87,24,20,10,2,7,0.23520542643328562,8,128,False,0.0017940750554852336,0.026541193947196007,0.01758388,3.074708767235279
88,25,18,23,2,8,0.21507406276891858,7,256,True,0.004636400549179446,0.02646806463599205,0.01769234,3.10414619743824
89,28,17,22,2,8,0.19347960522461055,7,256,True,0.0012753047622912318,0.026584066450595856,0.017763698,3.118259087204933
90,26,19,24,2,8,0.16716232336573653,7,256,True,0.0017064537571215102,0.026346122846007347,0.017411524,3.0450237914919853
91,27,20,25,2,8,0.10593691432204921,7,256,True,0.0017303634888818876,0.026682352647185326,0.017994976,3.1537633389234543
92,25,16,23,2,8,0.2194009521155258,6,256,True,0.004314685028986052,0.02656908519566059,0.017697418,3.104010410606861
93,25,19,25,2,8,0.1401588731451883,7,256,True,0.001576756108761311,0.026655049994587898,0.01778422,3.097303584218025
94,26,22,23,2,8,0.17187271980407942,7,256,True,0.00205955121196161,0.026514776051044464,0.017867532,3.1375188380479813
95,28,18,26,2,8,0.20128646660821176,6,256,True,0.004646121208886062,0.02675287052989006,0.01804214,3.1656846404075623
96,23,15,21,2,8,0.21417562869463236,7,256,True,0.001687495599323291,0.02666831761598587,0.017936276,3.1503282487392426
97,31,19,22,2,8,0.16332772196044487,7,256,True,0.0018839777567009122,0.026510734111070633,0.017533995,3.0679965391755104
98,29,18,24,2,8,0.22780098770493193,8,256,True,0.0013780307806156322,0.027731968089938164,0.019618858,3.4615367650985718
99,26,21,20,3,7,0.12126988001484679,7,64,False,0.0015403047891601167,0.030018847435712814,0.02186688,3.7836678326129913
