,in_len,out_len,kernel_size,num_filters,weight_norm,dilation_base,num_layers,dropout,lr,batch_size,RMSE,MAE,MAPE
41,24,14,5,5,False,2,5,0.10777818582678401,0.003733224301009232,256,0.06235526502132416,0.046514608,10.018004477024078
42,16,7,4,5,True,2,5,0.12287892023323879,0.0032298242148919958,256,0.04936794564127922,0.033759814,7.4210017919540405
43,13,5,2,6,False,3,5,0.2726283029914628,0.004271695332489388,256,0.0488622821867466,0.032867525,7.1935005486011505
44,19,10,6,4,False,2,5,0.08555058969989454,0.003897946147536761,32,0.05514414981007576,0.039976902,8.681900799274445
45,12,8,1,5,True,2,4,0.1622388159828938,0.004978916771516343,64,0.048451442271471024,0.033085212,7.294449955224991
46,8,6,1,5,True,1,4,0.23999276179775175,0.004952732718998055,64,0.048866525292396545,0.033197716,7.383369654417038
47,11,8,1,5,True,3,3,0.1956374830799898,0.00453889924435447,64,0.05567589029669762,0.04226575,9.51782837510109
48,7,5,1,4,True,2,4,0.1652880395226184,0.004839502795009713,64,0.04876897484064102,0.03276612,7.144608348608017
49,12,8,2,6,True,2,1,0.28799594511,0.004373841922121702,64,0.04874425753951073,0.032450855,7.044710218906403
50,14,4,3,4,True,3,4,0.22611269229669528,0.004996535952518467,64,0.05062291398644447,0.03615961,7.965539395809174
51,16,7,11,5,False,2,5,0.20604888856707482,0.004663109480028436,256,0.05409373715519905,0.037890866,8.211888372898102
52,14,10,2,5,False,2,4,0.17304310211629587,0.0036445441813061133,256,0.04896624758839607,0.033333067,7.342107594013214
53,10,6,1,6,False,2,5,0.1319163808204673,0.002105906112926474,256,0.048457495868206024,0.03240416,7.120567560195923
54,9,6,1,6,False,2,5,0.12478492403327066,0.002012570834898835,256,0.048427462577819824,0.03220466,7.043490558862686
55,9,6,1,7,True,1,5,0.12210462108421291,0.0020497543365377074,256,0.048386722803115845,0.032090824,7.071047276258469
56,9,6,1,8,True,1,5,0.14388902552548916,0.002087276137478978,256,0.0488220751285553,0.033186886,7.352777570486069
57,10,7,2,7,True,1,5,0.11712204218699304,0.001634791350215191,128,0.050666071474552155,0.035529003,7.7726565301418304
58,6,3,1,7,True,1,5,0.13289742718230083,0.001981303950444106,256,0.048455916345119476,0.03214963,7.053907960653305
59,2,1,1,7,True,1,5,0.0971639391672826,0.0013765917689027235,32,0.053719960153102875,0.03850652,8.079122006893158
60,4,2,1,7,True,1,4,0.07661653040927346,0.0025213076075620926,256,0.04993690550327301,0.035003465,7.681179791688919
61,6,3,1,8,True,1,5,0.1324189025195025,0.002069266247793813,256,0.04850643500685692,0.033088278,7.304961979389191
62,8,6,1,6,True,1,5,0.15586261928601125,0.0020362374088442694,256,0.048403430730104446,0.0323683,7.1285925805568695
63,8,6,1,7,True,1,5,0.15346636900605481,0.0018813371604050856,256,0.04855447635054588,0.031975213,7.001088559627533
64,5,3,1,8,True,1,5,0.1116972015203387,0.002448353537914326,256,0.04901420325040817,0.03386617,7.479556649923325
65,8,5,2,6,True,1,5,0.16913818863216,0.00224662414011462,256,0.049568261951208115,0.033844445,7.362079620361328
66,11,7,2,6,True,1,5,0.14017163372550745,0.0018670133125259028,256,0.05314294621348381,0.03807128,8.145628869533539
67,7,4,1,7,True,1,4,0.15653233884892614,0.0016871622415101397,64,0.04863676801323891,0.032796822,7.253140956163406
68,9,6,2,7,True,1,5,0.10107373732966297,0.0013355039070359123,256,0.050333112478256226,0.03478917,7.616124302148819
69,5,2,1,6,True,4,5,0.18178789342646773,0.0022336855923722567,256,0.04820338264107704,0.03202419,7.071203738451004
70,3,1,1,6,True,5,4,0.1918209517291861,0.002885542262943081,128,0.048520706593990326,0.033256605,7.2037167847156525
71,5,2,1,6,True,5,5,0.12328441580740063,0.0022768654358705305,256,0.04835004732012749,0.032365575,7.15068131685257
72,5,2,1,6,True,5,5,0.17938018152643598,0.002708171553561341,256,0.04825620353221893,0.032014817,7.070759683847427
73,5,2,1,6,True,5,5,0.20155859373823756,0.002279276404947671,256,0.04829768091440201,0.032111607,7.1013472974300385
74,4,2,1,6,True,5,5,0.1779204017611675,0.0024014116741725767,256,0.04837566241621971,0.032364976,7.189909368753433
75,4,2,1,6,True,5,5,0.1811601651226035,0.002253884524539183,256,0.04860500246286392,0.032677863,7.26354718208313
76,3,1,1,6,True,5,5,0.21025774439537798,0.002681747656635344,256,0.048237208276987076,0.032618165,7.068609446287155
77,3,1,1,6,True,5,5,0.20889945853446631,0.0026358942225552656,256,0.04818692058324814,0.0325365,7.053115218877792
78,3,1,1,6,True,5,5,0.20775794799316705,0.0027074179105164914,256,0.04820011556148529,0.032553695,7.0568665862083435
79,2,1,1,6,True,5,5,0.20194888236807035,0.002717228509770278,256,0.04816568270325661,0.03241122,7.0290423929691315
80,3,1,1,6,True,5,5,0.21282100105089943,0.002605344579245457,256,0.04834546521306038,0.03272997,7.086141407489777
81,3,1,1,6,True,5,5,0.20886513852503016,0.0026485804961649735,256,0.04822339490056038,0.03258931,7.063210755586624
82,2,1,1,6,True,5,5,0.2116390225882451,0.002608399996869684,256,0.04790802299976349,0.03213092,7.0047929883003235
83,2,1,1,6,True,5,5,0.204369630753441,0.0026859499452214263,256,0.048458561301231384,0.03272125,7.078766077756882
84,3,1,1,6,True,5,5,0.19963692202921474,0.002988516402567376,256,0.04809839650988579,0.032430116,7.051646709442139
85,3,1,1,6,True,5,5,0.23686294331180696,0.002959628861554516,256,0.04825712740421295,0.03276382,7.09603950381279
86,2,1,1,6,True,5,5,0.22192001437615497,0.0030926460944657344,256,0.04819506034255028,0.0325097,7.044576853513718
87,2,1,1,6,True,4,5,0.22035906769455296,0.00304508615511223,32,0.04949120804667473,0.034454003,7.368916273117065
88,3,1,1,6,True,5,5,0.21537219916904385,0.003127956733175084,256,0.04833079129457474,0.032793593,7.097797840833664
89,2,1,1,6,True,4,5,0.2300734866075136,0.0028767741420962258,256,0.047725602984428406,0.032157592,7.008401304483414
90,2,1,1,6,True,4,5,0.22810817024974378,0.00290426702550636,256,0.047760188579559326,0.032101817,6.998848915100098
91,2,1,1,6,True,4,5,0.25184056312705533,0.0028883987814065995,256,0.04772594943642616,0.0320795,6.9967396557331085
92,2,1,1,6,True,4,5,0.23079078025386812,0.0028421442119396082,256,0.047763220965862274,0.032142453,7.002785801887512
93,2,1,1,6,True,4,5,0.255544101465665,0.002827931029197694,256,0.04788478836417198,0.03222507,7.019250839948654
94,2,1,1,6,True,4,5,0.2468554400282307,0.002870128634845076,256,0.04787542670965195,0.032239337,7.022028416395187
95,2,1,1,6,True,4,5,0.25779338724193407,0.0028794377837126506,256,0.04780852422118187,0.032176316,7.005724310874939
96,2,1,1,7,True,4,5,0.2528042567357125,0.0029050344835170445,256,0.048908498138189316,0.033458255,7.2791241109371185
97,4,1,1,6,True,4,5,0.25308327100319056,0.0032300725107798143,256,0.04791102185845375,0.032376274,7.052572071552277
98,4,1,1,6,True,4,5,0.2503172084611262,0.0028065500588810095,128,0.04956094175577164,0.034420054,7.357338070869446
99,31,17,20,6,True,4,5,0.26346574678879464,0.0032898316649106543,256,0.04893643036484718,0.03254995,7.1304164826869965
